Composite Item ID,Composite Item Name,Sales Description,Selling Price,Sales Account,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Point,Preferred Vendor,Opening Stock,Opening Stock Value,Mapped Item Name,Mapped Item SKU,Mapped Quantity,Combo Type,CF.Inventory Type
6212012000000433943,EZ Kart - Locking Bar6.2,,USD 20.62,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.11,,,,,USD 7.73,GeoRipper - Part,,Finished Goods,fifo,200.00,,0.00,USD 0.00,EZ Kart - Locking Bar (RAW),EZ1.11M,1.000000,Assembly,
6212012000000433943,EZ Kart - Locking Bar6.2,,USD 20.62,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.11,,,,,USD 7.73,GeoRipper - Part,,Finished Goods,fifo,200.00,,0.00,USD 0.00,EZ Kart - Locking Bar Bright Green Powder Coat,EZ1.11P,1.000000,Assembly,
6212012000000433960,EZ Kart - Lower Handle,,USD 37.10,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.2,,,,,USD 13.80,GeoRipper - Part,,Finished Goods,fifo,400.00,,0.00,USD 0.00,EZ Kart - Lower Handle (RAW),EZ1.2M,1.000000,Assembly,
6212012000000433960,EZ Kart - Lower Handle,,USD 37.10,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.2,,,,,USD 13.80,GeoRipper - Part,,Finished Goods,fifo,400.00,,0.00,USD 0.00,EZ Kart - Lower Handle Bright Green Powder Coat,EZ1.2P,1.000000,Assembly,
6212012000000433977,EZ Kart - Upper Handle,,USD 73.17,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.3,,,,,USD 27.25,GeoRipper - Part,,Finished Goods,fifo,400.00,,0.00,USD 0.00,EZ Kart - Upper Handle (RAW),EZ1.3M,1.000000,Assembly,
6212012000000433977,EZ Kart - Upper Handle,,USD 73.17,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,EZ1.3,,,,,USD 27.25,GeoRipper - Part,,Finished Goods,fifo,400.00,,0.00,USD 0.00,EZ Kart - Upper Handle Bright Green Powder Coating,EZ1.3P,1.000000,Assembly,
6212012000000433994,EZ Kart Wheel and Hub (2 ea),,USD 50.00,GeoRipper - Parts,GeoRipper,Makita USA,3.69,12.00,12.00,8.00,true,,goods,2,,,Active,set,EZ5000,810075760620,810075760620,,22A,USD 16.10,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Wheel,EZ1.9,2.000000,Assembly,
6212012000000433994,EZ Kart Wheel and Hub (2 ea),,USD 50.00,GeoRipper - Parts,GeoRipper,Makita USA,3.69,12.00,12.00,8.00,true,,goods,2,,,Active,set,EZ5000,810075760620,810075760620,,22A,USD 16.10,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Axle Wheel Hub,EZ1.9.1,2.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart Lower Throttle Housing,EZ6.1,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart Lower Throttle Lever,EZ6.2,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ KART - Lower Throttle Housing Index,EZ6.3,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Lower Throttle - Reset Spring,EZ3.5,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Lower Throttle - M4 X .7 X 35 Phillips Pan Machine Screw,EZ3.6,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Lower Throttle - M4 Nylon Locking Nut,EZ3.7,1.000000,Assembly,
6212012000000434011,EZ Kart - Lower Throttle Assembly,,USD 60.63,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,EZ6,,,,,USD 12.60,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,EZ Kart - Lower Throttle - Velcro Strap,EZ3.4,1.000000,Assembly,
6212012000000434038,Right Digging Tooth,,USD 0.66,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,GR4.1,,,,,USD 0.19,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Right Digging Tooth 2020 Revision A (RAW),GR4.1M-20A,1.000000,Assembly,
6212012000000434038,Right Digging Tooth,,USD 0.66,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,GR4.1,,,,,USD 0.19,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Right Digging Tooth Hardening,GR4.1P,1.000000,Assembly,
6212012000000434055,Left Digging Tooth,,USD 0.66,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,GR4.2,,,,,USD 0.19,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Left Digging Tooth 2020 Revision A (RAW),GR4.2M-20A,1.000000,Assembly,
6212012000000434055,Left Digging Tooth,,USD 0.66,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,GR4.2,,,,,USD 0.19,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Left Digging Tooth Hardening,GR4.2P,1.000000,Assembly,
6212012000000434072,Chain Tensioning Block Assembly,,USD 47.24,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,Kit,GR8,,,,,USD 7.21,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8 X 1.25 X 35 Hex Bolt,MT0835,1.000000,Assembly,
6212012000000434072,Chain Tensioning Block Assembly,,USD 47.24,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,Kit,GR8,,,,,USD 7.21,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M6 X 1 X 30 Hex Bolt,GR8.3,2.000000,Assembly,
6212012000000434072,Chain Tensioning Block Assembly,,USD 47.24,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,Kit,GR8,,,,,USD 7.21,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M6 X 1 Nylon Insert Locking Nut,GR8.4,2.000000,Assembly,
6212012000000434072,Chain Tensioning Block Assembly,,USD 47.24,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,Kit,GR8,,,,,USD 7.21,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Chain Tension Block,GR8.1-21A,1.000000,Assembly,
6212012000000434072,Chain Tensioning Block Assembly,,USD 47.24,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,Kit,GR8,,,,,USD 7.21,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8 x 1.25 Hex Nut,MT0802,1.000000,Assembly,
6212012000000434095,GeoRipper Adapter Plate - Makita,,USD 240.27,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,MGR5.1,,,,,USD 90.09,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,GeoRipper Adapter Plate - Makita (RAW),MGR5.1M,1.000000,Assembly,
6212012000000434095,GeoRipper Adapter Plate - Makita,,USD 240.27,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,pcs,MGR5.1,,,,,USD 90.09,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Georipper Adapter Plate - Makita Clear Zinc Plating,MGR5.1P,1.000000,Assembly,
6212012000000434112,GeoRipper Trencher Bar End Set,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.58,3.75,0.75,0.375,true,,goods,2,,,Active,kit,MT1000,810075760088,810075760088,,20A,USD 14.68,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8x1.25x20 Countersunk 5mm Hex Drive Bolt 12.9grade,GR0.3.2,3.000000,Assembly,
6212012000000434112,GeoRipper Trencher Bar End Set,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.58,3.75,0.75,0.375,true,,goods,2,,,Active,kit,MT1000,810075760088,810075760088,,20A,USD 14.68,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bar End Plate - Threaded,GR0.1,1.000000,Assembly,
6212012000000434112,GeoRipper Trencher Bar End Set,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.58,3.75,0.75,0.375,true,,goods,2,,,Active,kit,MT1000,810075760088,810075760088,,20A,USD 14.68,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bar End Plate - Countersunk,GR0.2,1.000000,Assembly,
6212012000000434131,GeoRipper Minitrencher 6-Tooth Nose Sprocket with Bearing,​Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,USD 81.40,GeoRipper - Parts,GeoRipper,MiniTrencher,0.21,2.20,2.20,0.35,true,,goods,2,,,Active,Kit,MT1500,810075760095,810075760095,,20A,USD 11.55,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bearing (Sealed) 6002-RS2,GR1.2,1.000000,Assembly,
6212012000000434131,GeoRipper Minitrencher 6-Tooth Nose Sprocket with Bearing,​Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,USD 81.40,GeoRipper - Parts,GeoRipper,MiniTrencher,0.21,2.20,2.20,0.35,true,,goods,2,,,Active,Kit,MT1500,810075760095,810075760095,,20A,USD 11.55,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,6 Tooth Nose Sprocket,GR1.1,1.000000,Assembly,
6212012000000434148,GeoRipper Minitrencher 11-Tooth Nose Sprocket with Bearing,Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,USD 81.40,GeoRipper - Parts,GeoRipper,MiniTrencher,0.25,2.20,2.20,0.35,true,,goods,2,,,Active,pcs,MT1700,810075760101,810075760101,,20A,USD 11.55,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bearing (Sealed) 6002-RS2,GR1.2,1.000000,Assembly,
6212012000000434148,GeoRipper Minitrencher 11-Tooth Nose Sprocket with Bearing,Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,USD 81.40,GeoRipper - Parts,GeoRipper,MiniTrencher,0.25,2.20,2.20,0.35,true,,goods,2,,,Active,pcs,MT1700,810075760101,810075760101,,20A,USD 11.55,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,11 Tooth Nose Sprocket,GR2.1,1.000000,Assembly,
6212012000000434165,GeoRipper Trencher Bar Clamp Assembly,,USD 22.00,GeoRipper - Parts,GeoRipper,MiniTrencher,0.37,2.75,1.18,1.00,true,,goods,2,,,Active,kit,MT2000,810075760224,810075760224,,21A,USD 3.81,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M12 X 1.75 X 30 Bolt 18mm Head,GR5.3,2.000000,Assembly,
6212012000000434165,GeoRipper Trencher Bar Clamp Assembly,,USD 22.00,GeoRipper - Parts,GeoRipper,MiniTrencher,0.37,2.75,1.18,1.00,true,,goods,2,,,Active,kit,MT2000,810075760224,810075760224,,21A,USD 3.81,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M12 Split Lock Washer,GR5.4,2.000000,Assembly,
6212012000000434165,GeoRipper Trencher Bar Clamp Assembly,,USD 22.00,GeoRipper - Parts,GeoRipper,MiniTrencher,0.37,2.75,1.18,1.00,true,,goods,2,,,Active,kit,MT2000,810075760224,810075760224,,21A,USD 3.81,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bar Clamp Washer - Slotted,GR5.2,1.000000,Assembly,
6212012000000434184,Safety Bar - 500 Series GeoRipperT/A,,USD 122.15,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,MT7500,,,,,USD 28.50,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Safety Bar LaserCut - 500 Series GeoRipperT/A,MT7501,1.000000,Assembly,
6212012000000434184,Safety Bar - 500 Series GeoRipperT/A,,USD 122.15,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,MT7500,,,,,USD 28.50,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Safety Bar PowderCoat - 500 Series GeoRipperT/A,MT7502,1.000000,Assembly,
6212012000000434203,Safety Bar - 700 Series GeoRipperT/A,,USD 130.00,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,MT7700,,,,,USD 28.50,GeoRipper - Part,,Finished Goods,fifo,50.00,,0.00,USD 0.00,Safety Bar LaserCut - 700 Series GeoRipperT/A,MT7701,1.000000,Assembly,
6212012000000434203,Safety Bar - 700 Series GeoRipperT/A,,USD 130.00,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Active,EA,MT7700,,,,,USD 28.50,GeoRipper - Part,,Finished Goods,fifo,50.00,,0.00,USD 0.00,Safety Bar PowderCoat - 700 Series GeoRipperT/A,MT7702,1.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Dirt Deflector,MT8001,1.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Mud Flap A,MT8002,1.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Mud Flap B,MT8003,1.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 X .8 X 16 Phillips Flat Machine Screw Plated,GR5.8,6.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 Nylock hex nut,GR5.11,6.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 x 18mm fender washer,GR5.12,6.000000,Assembly,
6212012000000434222,GeoRipper Dirt/Mud Deflector Kit,,USD 63.80,GeoRipper - Parts,GeoRipper,MiniTrencher,0.62,10.00,11.00,9.00,true,,goods,2,,,Active,Kit,MT8000,810075760231,810075760231,,22A,USD 14.71,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Dirt Deflector Warning Sticker,GRS17,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Makita EK7651H,GRM76,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8 X 1.25 Flanged Nyloc Nut,GRKM7681.6,2.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Warehouse Hourly Labor,Labor30,0.500000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,#50H Heavy Connecting Link Spring Clip,MT4004,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bearing (Sealed) 6002-RS2,GR1.2,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,GeoRipper Owner's Manual,GR-LIT-OM,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Sticker - Large Round,GRS1,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Sticker - 811 - Call Before You Dig,GRS3,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Sticker - Small Rectangle,GRS4,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Sticker - GR WARNING,GRS6,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8x1.25x20 Countersunk 5mm Hex Drive Bolt 12.9grade,GR0.3.2,3.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,GeoRipper Warranty Postcard,GR-LIT-WP,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Minitrencher Drive Sprocket for GeoRipper and GeoRipper(R)T/A,MT9001,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Labyrinth for all GeoRipperT/A,MT9003,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Drive Axle for all GeoRipperT/A,MT9002,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Pulley for Makita EK7651H/EK8100 GeoRipperT/A,M1001,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Makita T/A Casting,M1000,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,R40 Snap Ring,MT0040,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8 x 1.25 x 50 Hex Bolt,MT0850,2.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M8 Zinc Plated Washer,MT0800,2.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Dirt Deflector,MT8001,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 X .8 X 16 Phillips Flat Machine Screw Plated,GR5.8,6.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 x 18mm fender washer,GR5.12,6.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M5 Nylock hex nut,GR5.11,6.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Mud Flap A,MT8002,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Mud Flap B,MT8003,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bar Clamp Washer - Slotted,GR5.2,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M12 X 1.75 X 30 Bolt 18mm Head,GR5.3,2.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,M12 Split Lock Washer,GR5.4,2.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Belt for Makita EK7651H & Stihl TS420/TS500i,MTB45-76,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Spacer,MT0010,1.000000,Assembly,
6212012000000434247,GeoRipper 700,,USD 2751.09,GeoRipper - Parts,,,0.00,0.00,0.00,0.00,true,,goods,2,,,Inactive,ea,GR700,,,,,USD 1043.72,GeoRipper - Part,,Finished Goods,fifo,,,0.00,USD 0.00,Bearing - 6203 RS,MT0062,2.000000,Assembly,
